danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_
0.4639999999999999,0.813,-6.185,0.0416,0.0153,0.0,0.254,0.516,75.975,-1.0,1
0.597,0.564,-6.968,0.23,0.119,0.0,0.2289999999999999,0.233,135.92,252667.0,0
67.0,89.0,-4.0,4.0,19.0,,8.0,80.0,97.0,217.0,1
0.79,0.518,-6.571000000000001,0.212,0.0936,0.0,0.357,0.487,97.986,151837.0,1
0.588,0.408,-8.662,0.0237,0.113,0.0,0.13,0.484,85.008,-1.0,1
0.5720000000000001,0.209,-10.413,0.0313,0.765,0.0,0.356,0.446,80.069,249668.0,1
0.797,0.365,-9.219,0.0738,0.688,0.0117,0.102,0.586,96.973,197938.0,0
0.3979999999999999,0.952,-6.042000000000001,0.061,0.000373,7.75e-05,0.1,0.584,122.09299999999999,278680.0,1
0.33,0.22,-18.000999999999998,0.0542,0.968,0.0326,0.123,0.375,167.115,227627.0,0
0.423,0.152,-23.562,0.0451,0.985,0.909,0.107,0.192,137.806,256656.0,0
0.375,0.0135,-22.472,0.054,0.992,0.921,0.132,0.065,77.361,313640.0,0
0.594,0.8140000000000001,-6.007000000000001,0.0391,0.00992,0.0004469999999999,0.5770000000000001,0.297,152.936,225013.0,0
0.723,0.732,-5.513999999999999,0.0864,0.11,0.0,0.484,0.503,104.991,199747.0,1
0.73,0.427,-9.834,0.138,0.379,0.000309,0.0893,0.392,149.45,240267.0,1
70.0,72.0,-5.0,4.0,50.0,,13.0,86.0,127.0,200.0,1
0.682,0.831,-4.4510000000000005,0.026,0.175,0.0,0.127,0.598,114.88799999999999,208000.0,0
0.7490000000000001,0.605,-9.359,0.086,0.00186,0.0381,0.115,0.966,142.024,251733.0,1
0.843,0.677,-7.192,0.421,0.00121,0.0,0.465,0.7190000000000001,123.934,190000.0,0
0.349,0.0542,-24.086,0.0474,0.961,0.000439,0.105,0.0455,80.128,84307.0,0
45.0,86.0,-5.0,39.0,7.0,,26.0,58.0,80.0,329.0,0
0.879,0.6890000000000001,-6.43,0.108,0.119,0.0,0.249,0.736,0.0,227280.0,1
0.516,0.638,-6.672999999999999,0.0796,0.614,0.0,0.099,0.642,180.21599999999998,-1.0,1
0.258,0.03,-29.715,0.0347,0.965,0.292,0.14,0.0772,74.324,169867.0,0
0.8490000000000001,0.6990000000000001,-5.193,0.0574,0.185,0.00118,0.0954,0.0778,100.98899999999999,256341.0,1
0.516,0.906,-4.525,0.0658,2.8600000000000004e-05,0.000101,0.105,0.728,116.775,301920.0,1
0.633,0.6729999999999999,-6.403,0.258,0.297,0.0,0.206,0.659,86.77600000000001,211160.0,1
0.376,0.657,-4.658,0.0768,0.0858,0.0,0.0884,0.203,80.565,164782.0,1
0.66,0.512,-7.183,0.0294,0.313,0.0,0.283,0.852,133.607,177533.0,1
0.927,0.665,-5.313,0.244,0.061,0.0,0.123,0.175,127.07600000000001,343150.0,1
0.521,0.625,-7.47,0.067,0.0301,0.0,0.121,0.136,0.0,334067.0,1
0.357,0.1369999999999999,-20.368,0.12,0.98,2.34e-06,0.585,0.0556,0.0,192653.0,0
0.6459999999999999,0.319,-19.39,0.0426,0.639,0.851,0.0839,0.0377,124.986,-1.0,0
0.645,0.956,-3.426,0.0488,0.0629,0.0013,0.326,0.8420000000000001,126.855,218027.0,0
79.0,81.0,-9.0,4.0,4.0,,10.0,86.0,116.0,248.0,1
0.705,0.505,-6.922999999999999,0.192,0.142,0.0,0.1639999999999999,0.391,160.043,218880.0,1
0.771,0.932,-3.727,0.0424,0.311,0.000158,0.116,0.139,120.012,155000.0,1
0.6940000000000001,0.385,-8.446,0.0301,0.289,0.395,0.165,0.7979999999999999,141.006,208667.0,0
0.593,0.944,-4.281000000000001,0.0492,0.0035299999999999,0.000306,0.1939999999999999,0.519,105.036,222075.0,0
0.701,0.716,-3.671,0.0361,0.174,0.0,0.324,0.732,91.007,140533.0,1
38.0,70.0,-5.0,9.0,14.0,,11.0,30.0,170.0,209.0,1
0.843,0.741,-5.609,0.334,0.0252,0.0,0.096,0.68,168.983,155497.0,1
0.8220000000000001,0.484,-7.166,0.0865,0.0311,6.22e-06,0.31,0.0934,150.061,129778.0,1
0.94,0.455,-6.046,0.21,0.0411,4.63e-06,0.114,0.106,0.0,195653.0,1
0.785,0.431,-8.756,0.0364,0.123,0.0,0.0887,0.236,127.085,159382.0,0
0.7659999999999999,0.442,-8.558,0.356,0.000107,6.12e-05,0.111,0.39,201.8,181573.0,1
67.0,52.0,-8.0,4.0,86.0,,12.0,37.0,120.0,227.0,1
0.624,0.852,-4.704,0.049,0.0922,0.0,0.34,0.627,95.036,178817.0,0
0.6809999999999999,0.922,-3.592,0.0779,0.107,0.0016699999999999,0.0938,0.5660000000000001,156.071,190912.0,0
47.0,76.0,-6.0,4.0,0.0,,14.0,52.0,77.0,227.0,0
0.688,0.43,-9.752,0.362,0.132,1.34e-06,0.629,0.489,76.439,175392.0,0
0.561,0.69,-4.813,0.0258,0.000816,5.01e-06,0.118,0.5670000000000001,94.992,240067.0,0
0.226,0.255,-15.72,0.0491,0.98,0.507,0.3229999999999999,0.119,92.521,368720.0,0
0.36,0.296,-18.802,0.321,0.86,0.0002,0.682,0.336,102.087,149760.0,0
0.7240000000000001,0.8270000000000001,-4.211,0.129,0.0457,0.0,0.0848,0.2,144.97299999999998,251707.0,0
74.0,79.0,-4.0,4.0,10.0,,5.0,57.0,104.0,184.0,1
0.421,0.121,-29.549,0.156,0.952,0.0,0.87,0.281,55.897,-1.0,0
0.287,0.113,-17.902,0.0488,0.978,0.039,0.111,0.153,106.072,-1.0,0
0.131,0.00501,-33.703,0.0441,0.952,0.0073599999999999,0.0951,0.0369,0.0,173160.0,0
0.546,0.71,-8.22,0.127,0.0559999999999999,0.19,0.111,0.268,0.0,-1.0,0
0.863,0.727,-6.952999999999999,0.191,0.0696,0.0,0.346,0.636,126.024,172814.0,0
77.0,47.0,-6.0,5.0,29.0,,39.0,34.0,120.0,237.0,1
0.588,0.165,-26.286,0.237,0.914,0.0,0.233,0.0,104.678,16316.0,0
0.746,0.653,-6.745,0.289,0.3779999999999999,0.0,0.2289999999999999,0.672,75.016,253107.0,1
0.4,0.915,-4.89,0.28,0.0846,0.0,0.0503,0.878,88.917,-1.0,1
0.693,0.489,-9.811,0.0901,0.1119999999999999,0.000465,0.0819,0.435,87.911,263314.0,0
0.619,0.603,-9.481,0.0342,0.715,0.0,0.0721,0.958,127.432,178933.0,1
71.0,91.0,-3.0,3.0,1.0,,15.0,82.0,126.0,157.0,1
0.588,0.521,-9.461,0.0329,0.0678,0.149,0.123,0.337,85.012,260173.0,1
0.816,0.5,-4.551,0.03,0.0227,1.53e-06,0.0733,0.649,124.037,247840.0,1
0.777,0.504,-6.812,0.0634,0.103,0.0,0.201,0.513,80.008,221467.0,0
45.0,80.0,-5.0,17.0,8.0,,20.0,47.0,190.0,238.0,1
71.0,84.0,-4.0,3.0,16.0,,21.0,66.0,95.0,207.0,0
65.0,78.0,-5.0,6.0,13.0,,12.0,45.0,104.0,274.0,0
0.675,0.807,-13.281,0.0438,0.0007639999999999,0.8340000000000001,0.124,0.6609999999999999,140.018,235320.0,0
0.7070000000000001,0.892,-5.19,0.0405,0.183,0.0,0.216,0.828,107.999,212245.0,0
0.6709999999999999,0.565,-7.401,0.16,0.2739999999999999,6.51e-05,0.37,0.561,150.014,210197.0,1
0.3989999999999999,0.0103,-32.754,0.0404,0.995,0.933,0.0675,0.0797,74.805,123147.0,0
0.363,0.07,-21.136,0.0397,0.951,0.665,0.208,0.2269999999999999,130.50799999999998,445293.0,0
0.669,0.904,-3.485,0.0705,8.96e-05,0.6990000000000001,0.0544,0.303,128.011,183907.0,0
0.902,0.8190000000000001,-3.321,0.317,0.0414,0.0,0.106,0.746,89.0,186872.0,1
0.799,0.687,-5.682,0.0431,0.193,0.000188,0.0307,0.965,108.804,215773.0,1
76.0,89.0,-5.0,3.0,2.0,,62.0,78.0,123.0,189.0,1
0.618,0.2339999999999999,-20.544,0.3329999999999999,0.915,0.8959999999999999,0.11,0.718,78.559,-1.0,0
0.435,0.988,-3.161,0.114,0.00148,0.0,0.247,0.0952,164.05700000000002,236755.0,0
73.0,90.0,-4.0,14.0,0.0,,37.0,76.0,127.0,236.0,1
0.601,0.828,-5.31,0.0935,0.0203,1.85e-06,0.7659999999999999,0.5429999999999999,149.982,204680.0,0
0.669,0.687,-4.753,0.043,0.152,1.6e-05,0.308,0.386,123.903,145161.0,1
0.615,0.153,-20.561,0.498,0.969,0.0,0.852,0.386,71.54,27179.0,0
0.4629999999999999,0.258,-12.06,0.0499,0.736,1.11e-05,0.121,0.4529999999999999,113.87100000000001,111227.0,0
0.5589999999999999,0.578,-9.54,0.151,0.79,0.000522,0.324,0.239,0.0,320720.0,1
0.327,0.2689999999999999,-15.957,0.0656,0.976,5.23e-06,0.657,0.108,93.949,430120.0,0
0.568,0.636,-4.265,0.204,0.00671,0.0,0.105,0.879,113.49700000000001,197759.0,1
0.296,0.494,-10.49,0.037,0.0721,0.0507,0.108,0.175,163.66899999999998,239598.0,0
0.433,0.959,-4.04,0.0431,0.000917,0.0,0.0279999999999999,0.365,0.0,269373.0,1
0.519,0.264,-18.289,0.0554,0.799,0.0002819999999999,0.313,0.392,124.719,24000.0,0
0.542,0.581,-8.558,0.0502,0.501,0.0,0.129,0.452,146.063,333533.0,0
0.7659999999999999,0.82,-4.26,0.172,0.0194,0.0,0.152,0.528,144.947,224094.0,0
0.379,0.431,-15.187,0.0332,0.597,0.0627,0.106,0.581,181.00400000000002,405973.0,0
0.526,0.493,-8.636000000000001,0.0316,0.268,0.0343,0.13,0.0838,89.959,282317.0,0
0.5920000000000001,0.457,-6.081,0.0603,0.6609999999999999,0.000331,0.146,0.225,146.04,110886.0,1
0.675,0.92,-3.823,0.0343,0.0818,0.432,0.14,0.936,142.599,366841.0,0
0.5820000000000001,0.952,-3.848,0.0731,0.00324,0.0,0.223,0.655,103.027,276320.0,1
61.0,67.0,-4.0,4.0,6.0,,17.0,81.0,81.0,289.0,1
0.664,0.664,-6.104,0.0393,0.0427,0.00489,0.104,0.19,176.678,207071.0,1
0.2739999999999999,0.0843,-19.028,0.0731,0.986,0.00232,0.174,0.0768,73.044,442413.0,0
0.8859999999999999,0.427,-10.028,0.145,0.0312,0.00099,0.0906,0.23,0.0,177184.0,1
0.921,0.748,-5.093,0.13,0.00908,0.0,0.0798,0.8009999999999999,139.97899999999998,-1.0,1
0.346,0.0213,-22.244,0.0416,0.995,0.908,0.0827,0.0327,78.139,266605.0,0
67.0,74.0,-7.0,5.0,2.0,,9.0,39.0,108.0,277.0,1
0.63,0.698,-4.51,0.0244,0.173,0.0,0.0789,0.529,0.0,261427.0,1
56.0,33.0,-8.0,3.0,89.0,,10.0,28.0,135.0,285.0,1
0.5479999999999999,0.947,-4.959,0.0779,0.0162,0.0,0.18,0.416,135.813,276013.0,0
0.726,0.815,-5.092,0.101,0.206,0.0,0.631,0.627,121.975,147367.0,0
0.7140000000000001,0.5539999999999999,-9.646,0.0318,0.0625,0.902,0.201,0.148,112.985,448528.0,0
0.5870000000000001,0.489,-12.269,0.0363,0.2689999999999999,9.92e-05,0.0954,0.409,116.867,-1.0,0
35.0,35.0,-6.0,3.0,73.0,,12.0,9.0,75.0,247.0,0
0.711,0.508,-7.298999999999999,0.0494,0.0354,0.0,0.141,0.665,98.098,-1.0,1
0.736,0.751,-5.588,0.034,0.0381,0.0,0.105,0.839,150.064,209722.0,1
74.0,73.0,-5.0,4.0,0.0,,30.0,62.0,105.0,189.0,1
0.583,0.479,-7.601,0.0328,0.799,0.0,0.115,0.462,169.95,189485.0,1
0.627,0.3879999999999999,-12.5,0.0506,0.6609999999999999,0.61,0.929,0.4429999999999999,109.12200000000001,232895.0,0
0.361,0.421,-16.057000000000002,0.39,0.943,0.0,0.873,0.212,90.735,200493.0,0
0.302,0.104,-21.79,0.0576,0.949,0.0,0.266,0.282,75.12100000000001,378400.0,0
69.0,73.0,-5.0,37.0,28.0,,11.0,48.0,129.0,192.0,1
0.592,0.719,-5.044,0.0452,0.00858,0.0,0.635,0.169,125.03,171028.0,0
0.835,0.852,-4.574,0.0757,0.142,0.0,0.377,0.6970000000000001,0.0,108927.0,1
0.6940000000000001,0.684,-5.145,0.0412,0.0435,0.0,0.397,0.286,122.06299999999999,208707.0,0
0.347,0.0352,-21.916,0.0474,0.957,0.679,0.332,0.1989999999999999,114.584,382893.0,0
0.474,0.7070000000000001,-6.303999999999999,0.0307,7.950000000000001e-05,0.465,0.0956,0.22,0.0,133236.0,0
0.291,0.16,-21.79,0.123,0.937,0.0,0.613,0.13,65.751,289267.0,0
0.912,0.5870000000000001,-7.395,0.0582,0.0394,0.01,0.111,0.435,143.02700000000002,179022.0,1
0.451,0.935,-2.09,0.076,0.0016,0.579,0.42,0.39,128.918,195733.0,0
0.682,0.547,-11.816,0.04,0.494,0.626,0.11,0.774,133.577,175947.0,0
0.534,0.8640000000000001,-2.9930000000000003,0.048,0.0667,0.0,0.11,0.512,150.128,211200.0,0
0.5479999999999999,0.7979999999999999,-7.28,0.045,0.0362,0.807,0.0915,0.079,173.028,345640.0,0
0.775,0.573,-4.933,0.0585,0.495,0.0,0.126,0.667,101.925,171806.0,1
86.0,68.0,-4.0,5.0,8.0,,7.0,92.0,117.0,188.0,1
70.0,55.0,-7.0,4.0,0.0,,33.0,79.0,130.0,210.0,1
0.158,0.08,-17.930999999999997,0.0441,0.918,0.954,0.081,0.0427,108.62899999999999,254933.0,0
0.503,0.919,-5.292000000000001,0.0728,0.000159,0.00066,0.0482,0.0855,100.845,255133.0,0
0.677,0.71,-7.108,0.0552,0.532,0.0,0.337,0.325,126.109,129410.0,0
0.523,0.8390000000000001,-9.821,0.0442,0.0344,1.44e-06,0.0541,0.7509999999999999,131.931,219267.0,0
0.7170000000000001,0.5770000000000001,-5.436,0.0491,0.708,0.00428,0.0899,0.235,104.927,185520.0,1
0.497,0.489,-7.724,0.294,0.0576,9.91e-05,0.122,0.231,0.0,268187.0,1
0.55,0.6920000000000001,-7.438,0.369,0.299,6.57e-06,0.198,0.593,0.0,361942.0,0
0.7509999999999999,0.883,-5.759,0.0452,0.000786,0.898,0.0438,0.401,128.001,-1.0,0
0.907,0.65,-5.6610000000000005,0.312,0.0109,0.000424,0.107,0.626,147.026,195547.0,1
0.873,0.522,-5.801,0.0565,0.278,0.0,0.0919,0.535,86.99799999999999,199674.0,0
0.491,0.885,-4.121,0.0395,0.0021899999999999,0.0,0.0741,0.6409999999999999,166.99200000000002,245467.0,1
0.285,0.0677,-26.124,0.0465,0.936,1.83e-06,0.3979999999999999,0.156,69.855,310280.0,0
0.421,0.7509999999999999,-9.584,0.0472,0.2,0.0,0.17,0.789,89.839,-1.0,1
0.1639999999999999,0.127,-22.879,0.0513,0.992,0.408,0.124,0.0595,169.672,190907.0,0
0.419,0.0736,-17.836,0.0563,0.995,0.937,0.0919,0.133,0.0,129133.0,0
0.469,0.8,-9.241,0.11,0.0601,0.0033,0.3929999999999999,0.591,158.716,202267.0,1
0.522,0.8059999999999999,-9.097,0.0817,0.748,5.479999999999999e-05,0.313,0.969,168.078,161560.0,1
93.0,69.0,-6.0,10.0,10.0,,48.0,84.0,124.0,181.0,1
0.413,0.5589999999999999,-8.937999999999999,0.217,0.653,2.05e-05,0.565,0.7,158.812,299000.0,0
58.0,60.0,-6.0,5.0,14.0,,43.0,65.0,77.0,277.0,1
50.0,79.0,-5.0,10.0,7.0,,24.0,50.0,174.0,211.0,1
0.767,0.529,-4.421,0.0495,0.0595,0.0,0.089,0.247,138.076,228431.0,1
0.628,0.479,-7.562,0.0283,0.5589999999999999,8.690000000000001e-05,0.201,0.85,87.587,164676.0,0
0.81,0.511,-6.924,0.164,0.12,0.0,0.0832,0.837,151.947,154998.0,1
0.6890000000000001,0.585,-5.194,0.0274,0.0547,0.00055,0.206,0.507,114.844,-1.0,0
0.478,0.1159999999999999,-22.846,0.0443,0.995,0.8690000000000001,0.254,0.231,117.382,-1.0,0
0.703,0.397,-12.629,0.0387,0.91,0.828,0.11,0.0882,101.98100000000001,77013.0,0
0.502,0.7859999999999999,-4.378,0.317,0.255,0.0,0.65,0.7390000000000001,169.021,243491.0,1
0.7070000000000001,0.7090000000000001,-3.979,0.34,0.763,0.0,0.2739999999999999,0.501,89.094,275227.0,1
80.0,68.0,-5.0,4.0,9.0,,9.0,84.0,102.0,220.0,1
0.785,0.5539999999999999,-6.571000000000001,0.0409,0.283,3.4e-06,0.1159999999999999,0.144,128.047,-1.0,1
0.377,0.168,-21.252,0.0953,0.948,0.0,0.4039999999999999,0.346,101.255,206240.0,0
74.0,71.0,-5.0,5.0,4.0,,13.0,80.0,118.0,217.0,0
0.324,0.938,-7.332000000000001,0.102,0.032,0.0321,0.0961,0.5429999999999999,0.0,178440.0,1
0.3389999999999999,0.902,-5.35,0.049,6.97e-05,0.654,0.0691,0.359,134.964,357693.0,0
0.4379999999999999,0.0172,-23.66,0.0384,0.973,0.557,0.0815,0.136,101.01,354667.0,0
0.657,0.703,-3.402,0.0753,0.222,0.0,0.256,0.3379999999999999,0.0,214693.0,1
70.0,78.0,-4.0,3.0,43.0,,14.0,38.0,103.0,286.0,1
0.795,0.7509999999999999,-3.661,0.0675,0.337,0.0,0.0983,0.537,113.03299999999999,346460.0,1
0.409,0.3779999999999999,-18.59,0.27,0.958,0.000341,0.648,0.2339999999999999,116.88799999999999,-1.0,0
0.769,0.807,-2.966,0.306,0.0515,0.0,0.111,0.364,82.42200000000001,139845.0,1
0.833,0.5529999999999999,-5.859,0.246,0.135,0.0,0.0653,0.254,139.901,179131.0,0
0.836,0.579,-6.164,0.243,0.00207,0.0,0.11,0.431,85.486,213358.0,1
0.486,0.6659999999999999,-5.084,0.033,0.000563,0.789,0.1009999999999999,0.741,157.99200000000002,219754.0,1
57.0,78.0,-6.0,6.0,8.0,,8.0,34.0,140.0,232.0,1
0.7290000000000001,0.57,-11.89,0.0978,0.14,1.7100000000000002e-05,0.0828,0.0897,139.002,192185.0,0
0.478,0.92,-5.845,0.0406,0.00165,0.0134,0.755,0.713,84.25,286481.0,0
73.0,79.0,-2.0,7.0,1.0,,6.0,89.0,125.0,200.0,1
0.855,0.488,-4.601,0.208,0.506,0.0,0.347,0.619,124.097,174253.0,1
0.5379999999999999,0.497,-10.669,0.253,0.114,0.000204,0.139,0.158,127.06200000000001,261040.0,0
0.605,0.505,-5.8420000000000005,0.0456,0.0174,0.00037,0.326,0.474,137.046,202864.0,0
76.0,77.0,-6.0,5.0,8.0,,8.0,81.0,120.0,202.0,0
0.7509999999999999,0.708,-5.645,0.0545,0.0481,1.83e-05,0.107,0.509,108.97,369573.0,1
0.757,0.73,-6.303999999999999,0.187,0.0348,6.17e-05,0.136,0.451,90.01299999999999,189533.0,1
0.8320000000000001,0.772,-5.428999999999999,0.1,0.0559,0.000486,0.44,0.7040000000000001,96.016,209453.0,1
0.87,0.4639999999999999,-8.337,0.178,0.205,0.0,0.0902,0.457,112.97399999999999,251989.0,1
0.725,0.688,-5.233,0.0546,0.0103,0.00386,0.0494,0.609,128.004,373627.0,1
0.682,0.6829999999999999,-6.444,0.0287,0.156,2.32e-05,0.273,0.64,0.0,178000.0,1
0.7879999999999999,0.522,-13.345999999999998,0.447,0.1,1.19e-05,0.479,0.8009999999999999,82.92200000000001,268933.0,0
61.0,88.0,-4.0,6.0,0.0,,46.0,38.0,131.0,265.0,1
0.7959999999999999,0.3379999999999999,-9.754,0.315,0.104,1.12e-06,0.165,0.474,166.0,233880.0,1
0.586,0.996,-2.296,0.144,0.0215,1.46e-05,0.193,0.173,100.13,189133.0,0
0.561,0.431,-9.53,0.0444,0.0108,0.2019999999999999,0.1169999999999999,0.132,165.854,225867.0,0
0.607,0.89,-3.148,0.0504,0.00624,0.135,0.14,0.6709999999999999,115.941,262333.0,0
0.379,0.8240000000000001,-2.881,0.0975,0.15,0.0,0.138,0.226,121.056,-1.0,1
0.6809999999999999,0.659,-6.405,0.268,0.000856,8.17e-06,0.11,0.225,156.004,173294.0,1
0.317,0.853,-2.7510000000000003,0.186,0.00187,0.0007019999999999,0.254,0.487,103.37,161133.0,0
0.747,0.898,-3.683,0.0709,0.0613,1.66e-06,0.0886,0.6890000000000001,91.97,208947.0,1
0.315,0.715,-8.072000000000001,0.0362,0.00125,7.97e-06,0.0942,0.497,0.0,289533.0,1
42.0,87.0,-4.0,6.0,7.0,,12.0,63.0,85.0,203.0,1
0.335,0.0053,-33.465,0.0653,0.955,0.0,0.1119999999999999,0.113,87.34899999999999,129000.0,0
0.292,0.986,-3.045,0.181,0.00159,0.000419,0.0892,0.337,197.923,201025.0,0
0.291,0.79,-5.683,0.0363,0.00133,5.61e-06,0.0811,0.513,155.667,-1.0,1
0.871,0.481,-9.068,0.0383,0.52,5.539999999999999e-05,0.0809,0.664,103.06299999999999,-1.0,0
0.512,0.5760000000000001,-4.238,0.283,0.0381,0.0365,0.198,0.319,75.97800000000001,94547.0,0
71.0,95.0,-4.0,5.0,0.0,,26.0,40.0,129.0,210.0,1
0.288,0.758,-5.692,0.0371,0.00616,0.0,0.303,0.619,97.094,201726.0,1
0.878,0.555,-7.638999999999999,0.2019999999999999,0.138,1.34e-06,0.151,0.7509999999999999,88.029,190909.0,1
0.613,0.6809999999999999,-3.089,0.0778,0.0287,0.0,0.126,0.619,97.62100000000001,204664.0,1
0.128,0.109,-23.3,0.0416,0.952,0.905,0.154,0.0327,0.0,213533.0,0
0.37,0.713,-8.041,0.0581,0.0126,0.111,0.0928,0.54,151.966,314133.0,0
0.261,0.00881,-34.498000000000005,0.0413,0.981,0.875,0.0869,0.0542,98.412,440013.0,0
0.687,0.6409999999999999,-5.814,0.03,0.17,0.0,0.111,0.6629999999999999,120.04,178813.0,1
58.0,77.0,-6.0,4.0,0.0,,11.0,36.0,128.0,321.0,1
0.5,0.321,-12.796,0.042,0.86,0.711,0.953,0.39,84.47,-1.0,0
0.3379999999999999,0.631,-7.465,0.0426,0.00291,0.866,0.143,0.4679999999999999,126.2,30027.0,0
67.0,67.0,-3.0,7.0,3.0,,12.0,63.0,98.0,204.0,1
49.0,95.0,-4.0,13.0,0.0,,33.0,44.0,160.0,202.0,1
0.656,0.778,-6.838,0.265,0.4,0.0,0.533,0.736,125.916,129717.0,0
0.13,0.143,-18.814,0.0447,0.969,0.37,0.17,0.0558,82.515,140040.0,0
0.769,0.71,-4.583,0.1969999999999999,0.5589999999999999,0.0,0.3979999999999999,0.588,129.86700000000002,-1.0,1
0.799,0.835,-8.097999999999999,0.0868,0.0281,0.16,0.0786,0.765,128.005,-1.0,0
0.477,0.0893,-16.836,0.0365,0.917,5.13e-05,0.138,0.238,104.861,268147.0,0
0.369,0.1989999999999999,-21.108,0.0321,0.92,0.5770000000000001,0.0986,0.418,170.84099999999998,231420.0,0
0.477,0.471,-10.036,0.0277,0.193,1.76e-06,0.131,0.423,81.204,-1.0,1
0.552,0.402,-7.431,0.0262,0.6759999999999999,0.0,0.0928,0.382,103.31299999999999,193200.0,1
0.602,0.522,-9.031,0.0285,0.386,1.44e-05,0.0941,0.36,0.0,281613.0,1
0.719,0.611,-5.01,0.0403,0.0582,0.0,0.155,0.489,129.962,212354.0,1
0.427,0.0947,-15.726,0.0405,0.992,0.929,0.1169999999999999,0.204,73.417,168737.0,0
0.352,0.11,-23.557,0.0695,0.973,0.000138,0.127,0.0527,0.0,178440.0,0
0.863,0.77,-3.832,0.104,0.105,0.0,0.0499,0.7979999999999999,0.0,151275.0,1
0.496,0.682,-4.095,0.0294,0.00552,2.94e-05,0.0589,0.474,0.0,262333.0,1
0.442,0.345,-12.276,0.276,0.867,0.0352,0.251,0.342,82.825,305760.0,0
0.789,0.742,-5.664,0.0652,0.0681,0.0,0.166,0.661,116.965,167990.0,1
0.46,0.359,-16.522000000000002,0.0335,0.866,0.000304,0.145,0.691,135.898,112213.0,0
0.3429999999999999,0.482,-7.864,0.0277,0.149,4.93e-06,0.852,0.092,76.949,233613.0,0
0.332,0.184,-19.385,0.0456,0.973,0.8690000000000001,0.444,0.526,86.226,158000.0,0
0.7,0.913,-3.027,0.0725,0.00031,0.0023899999999999,0.655,0.1889999999999999,100.03299999999999,151350.0,0
0.296,0.255,-17.305,0.0486,0.951,0.0149,0.7140000000000001,0.206,131.694,443200.0,0
0.239,0.128,-22.229,0.0468,0.978,1.88e-06,0.851,0.0643,90.12100000000001,364333.0,0
0.2339999999999999,0.0125,-32.925,0.0357,0.99,0.8079999999999999,0.0632,0.123,92.26299999999999,268480.0,0
0.757,0.618,-7.963999999999999,0.0282,0.262,0.0,0.221,0.861,106.85600000000001,267160.0,1
0.397,0.248,-18.642,0.0477,0.922,0.5529999999999999,0.968,0.4479999999999999,94.33200000000001,211734.0,0
0.721,0.72,-6.145,0.192,0.0564,0.0,0.173,0.643,76.976,322933.0,0
0.444,0.114,-19.513,0.0377,0.953,0.8809999999999999,0.4579999999999999,0.211,135.064,197920.0,0
0.818,0.711,-5.816,0.285,0.0149,0.0,0.352,0.496,84.03,297973.0,0
0.406,0.162,-18.92,0.0626,0.969,6.14e-06,0.162,0.168,128.101,474813.0,0
0.42,0.875,-4.801,0.0527,0.0004019999999999,0.0106,0.266,0.2319999999999999,179.993,249387.0,0
0.784,0.384,-9.295,0.0536,0.271,0.00193,0.0687,0.8370000000000001,133.149,321600.0,0
0.669,0.721,-9.434,0.035,0.0523,0.0128,0.13,0.5,110.01899999999999,174545.0,0
0.722,0.331,-7.789,0.0725,0.337,0.283,0.146,0.102,143.974,313547.0,1
75.0,75.0,-7.0,7.0,2.0,,5.0,76.0,150.0,207.0,1
0.738,0.685,-8.113,0.409,0.135,0.0,0.4,0.663,162.039,204000.0,1
69.0,81.0,-4.0,7.0,12.0,,14.0,82.0,138.0,207.0,1
0.528,0.8109999999999999,-7.909,0.0374,0.0278,0.909,0.0832,0.968,172.137,101163.0,0
0.213,0.1369999999999999,-30.565,0.0347,0.981,0.894,0.111,0.165,92.786,129640.0,0
0.907,0.332,-9.828,0.0836,0.326,0.0168,0.109,0.277,99.998,106031.0,0
0.72,0.802,-5.797000000000001,0.0582,0.0921,0.0,0.6940000000000001,0.723,124.04299999999999,229360.0,1
0.925,0.56,-3.795,0.0436,0.138,1.19e-05,0.0861,0.966,92.895,265867.0,1
0.28,0.222,-14.899,0.0367,0.961,0.912,0.11,0.209,76.171,170500.0,0
0.0768,0.008,-26.25,0.0495,0.979,0.0606,0.094,0.0654,81.163,-1.0,0
0.816,0.726,-3.998,0.129,0.099,0.0,0.372,0.65,136.048,253390.0,1
0.377,0.558,-9.076,0.0299,0.0789,0.000342,0.125,0.267,149.971,214800.0,1
0.809,0.457,-7.321000000000001,0.0432,0.201,0.00698,0.135,0.142,0.0,231387.0,0
0.813,0.46,-9.78,0.0346,0.56,0.0105,0.0724,0.7290000000000001,117.387,253887.0,1
0.584,0.621,-5.702999999999999,0.0443,0.0715,1.68e-06,0.389,0.634,92.00299999999999,178253.0,1
0.698,0.517,-11.72,0.0684,0.046,0.5870000000000001,0.252,0.33,99.98100000000001,254627.0,0
66.0,71.0,-4.0,5.0,3.0,,8.0,74.0,103.0,175.0,1
0.618,0.938,-3.442,0.0456,0.0179,0.0,0.1669999999999999,0.875,91.455,269000.0,1
0.72,0.893,-3.279,0.0376,0.0109,2.52e-05,0.0729,0.795,100.96,187973.0,1
65.0,94.0,-3.0,9.0,2.0,,6.0,73.0,129.0,231.0,1
0.583,0.784,-6.481,0.434,0.841,0.493,0.2269999999999999,0.9,83.773,22750.0,0
0.934,0.735,-6.667999999999999,0.251,0.031,8.6e-06,0.107,0.768,101.368,273107.0,1
